Voter_ID,Name,Age,Gender,State,City,Address,Aadhar,DOB,status
2758,Puja Moore,77,Male,Maharashtra,Mumbai,"House 34, Gandhi Chowk, Nashik, Maharashtra - 422001",9.35272E+11,3/1/1984,Pending
2215,Karan Moray,20,Male,Maharashtra,Pune,"House 206, Shivaji Nagar, Nagpur, Maharashtra - 400001",2.02414E+11,7/14/2006,Pending
1983,Anjali Yadav,67,Male,Maharashtra,Nagpur,"House 30, MG Road, Pune, Maharashtra - 440001",6.75551E+11,6/24/1959,Pending
2648,Amith Moore,39,Female,Maharashtra,Pune,"House 366, MG Road, Nagpur, Maharashtra - 422001",63965162444,1/27/1987,Pending
1434,Karan Kulkarnee,66,Male,Maharashtra,Ratnagiri,"House 51, Station Road, Pune, Maharashtra - 400001",6.5997E+11,1/10/1960,Pending
2544,Anjali Yadava,52,Male,Maharashtra,Ratnagiri,"House 11, Tilak Nagar, Nagpur, Maharashtra - 440001",2.5104E+11,11/5/1974,Pending
2180,Kiran Pateel,25,Male,Maharashtra,Ratnagiri,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",1.60677E+11,6/6/2001,Pending
2327,Pooja Josi,49,Male,Maharashtra,Pune,"House 218, Tilak Nagar, Nagpur, Maharashtra - 440001",8.97996E+11,11/25/1977,Pending
2404,Anjali More,47,Male,Maharashtra,Pune,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",54567366015,4/18/1979,Pending
2091,Snea Patill,54,Male,Maharashtra,Nagpur,"House 216, Gandhi Chowk, Mumbai, Maharashtra - 411001",7.70713E+11,10/12/1972,Pending
2821,Anjli Patil,77,Male,Maharashtra,Mumbai,"House 336, Tilak Nagar, Mumbai, Maharashtra - 422001",9.80396E+11,8/22/1949,Pending
1860,Ameet Kulkarnee,25,Female,Maharashtra,Pune,"House 237, Station Road, Mumbai, Maharashtra - 411001",33340183676,3/15/2001,Pending
1714,Anjaly Moore,60,Male,Maharashtra,Pune,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",5.64313E+11,10/11/1966,Pending
2417,Rohul More,18,Female,Maharashtra,Nagpur,"House 338, Laxmi Colony, Mumbai, Maharashtra - 411001",6.55789E+11,6/3/2008,Pending
1181,Pooja Josi,23,Male,Maharashtra,Ratnagiri,"House 197, Laxmi Colony, Pune, Maharashtra - 422001",9.35925E+11,8/15/2003,Pending
2419,Anjaly Joshy,70,Male,Maharashtra,Ratnagiri,"House 479, Shivaji Nagar, Pune, Maharashtra - 440001",4.45369E+11,4/20/1956,Pending
1558,Amith Patill,38,Male,Maharashtra,Ratnagiri,"House 382, Gandhi Chowk, Nagpur, Maharashtra - 440001",86189383140,10/2/1988,Pending
2326,Snehaa Yadava,75,Female,Maharashtra,Mumbai,"House 260, MG Road, Nashik, Maharashtra - 440001",7.27381E+11,4/6/1951,Pending
1968,Amit Sharmma,21,Male,Maharashtra,Nagpur,"House 224, Laxmi Colony, Nagpur, Maharashtra - 411001",80628656299,10/24/2005,Pending
1743,Rahul Moray,34,Male,Maharashtra,Ratnagiri,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",4.3517E+11,4/5/1992,Pending
2680,Snehaa Yadav,53,Male,Maharashtra,Nagpur,"House 96, Station Road, Pune, Maharashtra - 422001",3.56731E+11,4/15/1973,Pending
2814,Snea Pateel,59,Female,Maharashtra,Nagpur,"House 311, Gandhi Chowk, Nashik, Maharashtra - 440001",4.71227E+11,2/7/1967,Pending
1219,Raahul Yadav,40,Female,Maharashtra,Ratnagiri,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",7.01336E+11,4/1/1986,Pending
2700,Amit Pateel,43,Female,Maharashtra,Ratnagiri,"House 179, Gandhi Chowk, Nashik, Maharashtra - 400001",2.84042E+11,4/19/1983,Pending
1076,Karan Yadav,39,Female,Maharashtra,Ratnagiri,"House 167, Laxmi Colony, Pune, Maharashtra - 422001",9.19389E+11,7/1/1987,Pending
1478,Amith Kulkarni,63,Male,Maharashtra,Ratnagiri,"House 356, MG Road, Mumbai, Maharashtra - 411001",1.07958E+11,4/12/1963,Pending
1721,Poojaa Patill,68,Female,Maharashtra,Nagpur,"House 326, Tilak Nagar, Nashik, Maharashtra - 400001",8.77242E+11,10/24/1958,Pending
1711,Poojaa Kulkarnee,66,Female,Maharashtra,Pune,"House 121, Gandhi Chowk, Mumbai, Maharashtra - 422001",4.85868E+11,11/26/1960,Pending
1562,Rohul Patil,22,Male,Maharashtra,Mumbai,"House 145, Gandhi Chowk, Nagpur, Maharashtra - 422001",8.85467E+11,11/9/2004,Pending
2491,Kiran Sharma,80,Male,Maharashtra,Mumbai,"House 467, Tilak Nagar, Pune, Maharashtra - 422001",6.81422E+11,8/20/1946,Pending
2437,Amit Yadava,32,Male,Maharashtra,Mumbai,"House 468, Station Road, Nagpur, Maharashtra - 440001",6.91991E+11,10/12/1994,Pending
1941,Amith Joshi,68,Female,Maharashtra,Nagpur,"House 120, Shivaji Nagar, Pune, Maharashtra - 440001",4.85827E+11,2/8/1958,Pending
1307,Ameet Kulkarnee,63,Male,Maharashtra,Nagpur,"House 52, MG Road, Nashik, Maharashtra - 400001",4.45023E+11,2/3/1963,Pending
1700,Anjaly Kulkarni,41,Male,Maharashtra,Mumbai,"House 49, Tilak Nagar, Mumbai, Maharashtra - 422001",3.85419E+11,5/10/1985,Pending
1339,Anjali Pateel,55,Male,Maharashtra,Ratnagiri,"House 176, Tilak Nagar, Nagpur, Maharashtra - 411001",8.21207E+11,3/8/1971,Pending
1574,Ameet Yadav,28,Female,Maharashtra,Nagpur,"House 436, Shivaji Nagar, Mumbai, Maharashtra - 400001",9.40808E+11,10/26/1998,Pending
2809,Snehaa Yadab,36,Female,Maharashtra,Mumbai,"House 169, MG Road, Pune, Maharashtra - 422001",8.56601E+11,5/18/1990,Pending
2402,Karan Sharma,42,Male,Maharashtra,Pune,"House 52, MG Road, Nashik, Maharashtra - 400001",9.21182E+11,7/5/1984,Pending
2160,Kiran Yadava,54,Male,Maharashtra,Nagpur,"House 464, Shivaji Nagar, Nagpur, Maharashtra - 440001",4.09612E+11,10/25/1972,Pending
2391,Rohul Kulkarni,56,Male,Maharashtra,Nagpur,"House 60, Laxmi Colony, Pune, Maharashtra - 411001",8.01127E+11,12/10/1970,Pending
1895,Pooja Sharma,37,Female,Maharashtra,Mumbai,"House 6, Tilak Nagar, Pune, Maharashtra - 440001",1823471826,3/20/1989,Pending
1279,Sneha Sharma,18,Male,Maharashtra,Ratnagiri,"House 420, Station Road, Pune, Maharashtra - 411001",9.58257E+11,2/2/2008,Pending
2925,Rohul Yadava,67,Female,Maharashtra,Nagpur,"House 70, MG Road, Mumbai, Maharashtra - 422001",6.488E+11,2/23/1959,Pending
2185,Anjaly Yadab,27,Male,Maharashtra,Ratnagiri,"House 474, MG Road, Nagpur, Maharashtra - 411001",7.93192E+11,11/8/1999,Pending
2723,Ameet Joshy,80,Female,Maharashtra,Nagpur,"House 475, Gandhi Chowk, Mumbai, Maharashtra - 422001",6.97823E+11,2/19/1946,Pending
2281,Poojaa Moray,55,Female,Maharashtra,Mumbai,"House 166, Station Road, Pune, Maharashtra - 422001",4.30731E+11,5/23/1971,Pending
2161,Poojaa Joshi,66,Male,Maharashtra,Mumbai,"House 348, Gandhi Chowk, Nashik, Maharashtra - 422001",1.60974E+11,12/10/1960,Pending
2370,Sneha Yadab,49,Female,Maharashtra,Ratnagiri,"House 52, MG Road, Nashik, Maharashtra - 400001",35862483281,3/5/1977,Pending
2582,Snehaa Pateel,60,Male,Maharashtra,Mumbai,"House 52, MG Road, Nashik, Maharashtra - 400001",6.49352E+11,9/27/1966,Pending
2220,Snea Sharmma,37,Male,Maharashtra,Ratnagiri,"House 52, MG Road, Nashik, Maharashtra - 400001",9.2094E+11,12/7/1989,Pending
1197,Raahul Joshi,78,Male,Maharashtra,Ratnagiri,"House 23, Tilak Nagar, Pune, Maharashtra - 411001",3.86686E+11,10/25/1948,Pending
2880,Anjli Kulkarnee,57,Male,Maharashtra,Pune,"House 33, Tilak Nagar, Nagpur, Maharashtra - 422001",1.98191E+11,8/11/1969,Pending
2622,Karan Patill,61,Male,Maharashtra,Nagpur,"House 52, MG Road, Nashik, Maharashtra - 400001",8.54001E+11,5/20/1965,Pending
2457,Amit Pateel,60,Female,Maharashtra,Ratnagiri,"House 19, Laxmi Colony, Pune, Maharashtra - 411001",7.57342E+11,4/27/1966,Pending
2677,Anjali Patil,75,Male,Maharashtra,Mumbai,"House 52, MG Road, Nashik, Maharashtra - 400001",3.54645E+11,4/21/1951,Pending
1532,Sneha Kulkarni,42,Male,Maharashtra,Nagpur,"House 59, Tilak Nagar, Nashik, Maharashtra - 422001",59075729690,4/1/1984,Pending
1758,Pooja Kulkarni,80,Female,Maharashtra,Nagpur,"House 457, Station Road, Nashik, Maharashtra - 422001",5.54766E+11,7/28/1946,Pending
1929,Kiran More,29,Male,Maharashtra,Pune,"House 437, Station Road, Pune, Maharashtra - 400001",8.96231E+11,12/1/1997,Pending
2482,Snea Yadava,64,Male,Maharashtra,Mumbai,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",8.10185E+11,3/21/1962,Pending
3105,kiran sharma,76,Male,Maharashtra,Mumbai,"House 476, Tilak Nagar, Nagpur, Maharashtra - 440001",9.70624E+11,6/3/1950,Pending
1553,Anjali Moore,63,Female,Maharashtra,Pune,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",4.78493E+11,7/26/1963,Pending
2945,Rohul Josi,26,Female,Maharashtra,Nagpur,"House 52, MG Road, Nashik, Maharashtra - 400001",3.63104E+11,10/27/2000,Pending
2613,Puja Sharmma,21,Male,Maharashtra,Ratnagiri,"House 482, Station Road, Nagpur, Maharashtra - 400001",9.50141E+11,1/6/2005,Pending
2681,Raahul Josi,19,Male,Maharashtra,Mumbai,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",4.84872E+11,4/7/2007,Pending
3013,aaaa,-5,Male,Maharashtra,Ratnagiri,"House 421, Station Road, Nashik, Maharashtra - 411001",3.6803E+11,12/24/1962,Pending
2143,Puja Yadav,63,Female,Maharashtra,Pune,"House 194, Gandhi Chowk, Nagpur, Maharashtra - 411001",4.75179E+11,6/2/1963,Pending
1066,Kiran Josi,29,Female,Maharashtra,Ratnagiri,"House 476, Station Road, Nagpur, Maharashtra - 400001",1.9345E+11,4/24/1997,Pending
1222,Amit Moray,23,Male,Maharashtra,Ratnagiri,"House 393, Tilak Nagar, Nashik, Maharashtra - 411001",4.52977E+11,4/15/2001,Pending
1881,Snea Sharma,66,Female,Maharashtra,Mumbai,"House 336, Gandhi Chowk, Pune, Maharashtra - 411001",3.52871E+11,8/17/1960,Pending
2902,Snehaa Sharma,28,Male,Maharashtra,Nagpur,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",1.379E+11,1/17/1998,Pending
2208,Sneha Yadab,58,Male,Maharashtra,Mumbai,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",8.74678E+11,4/9/1968,Pending
2805,Anjali Moray,20,Male,Maharashtra,Pune,"House 405, MG Road, Mumbai, Maharashtra - 400001",5.07181E+11,3/31/1990,Pending
1369,Sneha Yadav,39,Male,Maharashtra,Pune,"House 252, Tilak Nagar, Nashik, Maharashtra - 440001",7.69758E+11,9/17/1987,Pending
2844,Puja Sharma,76,Female,Maharashtra,Nagpur,"House 98, Station Road, Mumbai, Maharashtra - 411001",2.15461E+11,3/7/1950,Pending
2697,Anjaly Moore,72,Female,Maharashtra,Ratnagiri,"House 203, Tilak Nagar, Nashik, Maharashtra - 411001",20785436962,10/11/1954,Pending
2524,Snea Kulkarnee,79,Female,Maharashtra,Pune,"House 483, Gandhi Chowk, Nagpur, Maharashtra - 440001",4.87465E+11,6/21/1947,Pending
2508,Snehaa Josi,64,Female,Maharashtra,Nagpur,"House 468, Station Road, Nagpur, Maharashtra - 440001",5.27742E+11,10/26/1962,Pending
3122,POOJAA SHARMA,35,Male,Maharashtra,Pune,"House 294, Tilak Nagar, Pune, Maharashtra - 440001",1.82505E+11,6/14/1991,Pending
1106,Kiran Yadab,26,Male,Maharashtra,Ratnagiri,"House 204, Tilak Nagar, Mumbai, Maharashtra - 440001",9.04811E+11,2/11/2000,Pending
1925,Kiran Moray,77,Male,Maharashtra,Mumbai,"House 222, MG Road, Mumbai, Maharashtra - 400001",34388730031,10/10/1949,Pending
2559,Karan Joshy,32,Female,Maharashtra,Nagpur,"House 432, Shivaji Nagar, Mumbai, Maharashtra - 411001",6.54907E+11,8/12/1994,Pending
1546,Amith Yadab,64,Male,Maharashtra,Mumbai,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",1.9393E+11,4/1/1962,Pending
3018,aaaa,-5,Male,Maharashtra,Mumbai,"House 51, Shivaji Nagar, Mumbai, Maharashtra - 400001",8.97527E+11,2/19/1981,Pending
2639,Poojaa Yadava,22,Male,Maharashtra,Pune,"House 149, MG Road, Nashik, Maharashtra - 411001",1.78389E+11,4/25/2004,Pending
1214,Rahul Yadab,75,Female,Maharashtra,Ratnagiri,"House 328, Gandhi Chowk, Pune, Maharashtra - 400001",3.05023E+11,4/4/1951,Pending
1802,Snehaa Yadab,78,Female,Maharashtra,Pune,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",8.54579E+11,3/30/1981,Pending
1294,Anjaly Kulkarnee,44,Female,Maharashtra,Ratnagiri,"House 306, Gandhi Chowk, Nashik, Maharashtra - 411001",9.71089E+11,9/9/1982,Pending
1841,Puja Sharma,19,Female,Maharashtra,Mumbai,"House 129, Laxmi Colony, Pune, Maharashtra - 440001",1.50539E+11,8/19/2007,Pending
3064,unknown,0,Female,Maharashtra,Mumbai,"House 391, Laxmi Colony, Nashik, Maharashtra - 400001",3429572589,5/10/1968,Pending
3129,aaaa,0,Male,Maharashtra,Ratnagiri,"House 418, Laxmi Colony, Mumbai, Maharashtra - 440001",3.69978E+11,7/19/1970,Pending
2817,Ameet Patill,50,Male,Maharashtra,Ratnagiri,"House 163, Tilak Nagar, Pune, Maharashtra - 422001",8.36952E+11,1/4/1976,Pending
2321,Anjli Sarma,59,Female,Maharashtra,Ratnagiri,"House 142, Laxmi Colony, Mumbai, Maharashtra - 400001",13470635232,2/1/1967,Pending
1787,Raahul Yadav,76,Male,Maharashtra,Pune,"House 9, Shivaji Nagar, Pune, Maharashtra - 440001",8.06459E+11,12/21/1950,Pending
1482,Snea Josi,29,Female,Maharashtra,Mumbai,"House 218, Laxmi Colony, Nagpur, Maharashtra - 422001",70263277690,1/15/1997,Pending
2718,Anjaly Patill,38,Male,Maharashtra,Mumbai,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",3.2787E+11,3/9/1988,Pending
3086,karran joshy,30,Male,Maharashtra,Pune,"House 359, Shivaji Nagar, Nagpur, Maharashtra - 400001",7.77467E+11,9/22/1996,Pending
1873,Amit Yadav,67,Female,Maharashtra,Ratnagiri,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",4.78674E+11,2/1/1959,Pending
1559,Snea Moray,47,Male,Maharashtra,Ratnagiri,"House 162, Gandhi Chowk, Nashik, Maharashtra - 400001",9.18067E+11,9/11/1979,Pending
1422,Raahul Kulkarnee,78,Female,Maharashtra,Nagpur,"House 366, Laxmi Colony, Pune, Maharashtra - 422001",3.54347E+11,8/2/1948,Pending
1444,Sneha Joshi,47,Female,Maharashtra,Ratnagiri,"House 157, Tilak Nagar, Mumbai, Maharashtra - 440001",8.34352E+11,12/24/1979,Pending
2948,Snea Moore,72,Male,Maharashtra,Nagpur,"House 417, Gandhi Chowk, Pune, Maharashtra - 400001",5.93877E+11,5/4/1954,Pending
2451,Raahul Kulkarni,52,Female,Maharashtra,Nagpur,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",2.81943E+11,1/16/1974,Pending
1976,Anjli Sharma,69,Female,Maharashtra,Ratnagiri,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",9.03816E+11,12/16/1957,Pending
2201,Raahul Joshi,31,Female,Maharashtra,Pune,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",67035806674,3/10/1995,Pending
1966,Pooja Sharmma,47,Female,Maharashtra,Ratnagiri,"House 326, Station Road, Mumbai, Maharashtra - 411001",6.44758E+11,11/4/1979,Pending
1689,Rahul Moore,38,Female,Maharashtra,Pune,"House 21, Gandhi Chowk, Mumbai, Maharashtra - 400001",5.44241E+11,7/3/1988,Pending
1916,Puja Sharmma,51,Female,Maharashtra,Pune,"House 148, Gandhi Chowk, Mumbai, Maharashtra - 400001",8.09163E+11,6/11/1975,Pending
1327,Snea Yadab,56,Female,Maharashtra,Nagpur,"House 336, Tilak Nagar, Mumbai, Maharashtra - 422001",1.26738E+11,6/19/1970,Pending
1356,Karran Kulkarnee,63,Female,Maharashtra,Mumbai,"House 233, Gandhi Chowk, Nashik, Maharashtra - 422001",1.72543E+11,12/15/1963,Pending
1361,Ameet Joshy,28,Female,Maharashtra,Ratnagiri,"House 126, Laxmi Colony, Pune, Maharashtra - 411001",9.75811E+11,10/6/1998,Pending
2073,Snehaa Moray,33,Female,Maharashtra,Nagpur,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",69701640310,10/16/1993,Pending
1249,Amit Sarma,35,Female,Maharashtra,Ratnagiri,"House 181, Tilak Nagar, Pune, Maharashtra - 400001",8.15657E+11,7/16/1991,Pending
3156,xyz,150,Male,Maharashtra,Mumbai,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",6.31321E+11,8/1/1998,Pending
1189,Amit Moray,72,Female,Maharashtra,Ratnagiri,"House 41, Tilak Nagar, Nagpur, Maharashtra - 400001",4.1577E+11,8/11/1954,Pending
1817,Anjli Sharmma,38,Female,Maharashtra,Pune,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",4.12583E+11,5/15/1988,Pending
3150,ROHUL YADAV,44,Male,Maharashtra,Mumbai,"House 344, Gandhi Chowk, Nashik, Maharashtra - 440001",8.40817E+11,4/10/1982,Pending
1701,Anjali Sharmma,38,Male,Maharashtra,Mumbai,"House 155, Gandhi Chowk, Nashik, Maharashtra - 422001",6.32624E+11,6/18/1988,Pending
1209,Amit Moray,18,Female,Maharashtra,Ratnagiri,"House 475, Tilak Nagar, Nashik, Maharashtra - 400001",5.50056E+11,3/8/2008,Pending
2398,Snehaa Joshi,80,Female,Maharashtra,Nagpur,"House 493, Tilak Nagar, Pune, Maharashtra - 440001",4.09602E+11,10/21/1946,Pending
1166,Pooja Josi,49,Female,Maharashtra,Ratnagiri,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",2.55285E+11,8/17/1977,Pending
3102,KARAN YADAVA,38,Male,Maharashtra,Ratnagiri,"House 274, Tilak Nagar, Mumbai, Maharashtra - 440001",4.11549E+11,8/7/1988,Pending
2495,Karan Patil,30,Female,Maharashtra,Mumbai,"House 52, MG Road, Nashik, Maharashtra - 400001",4.33976E+11,11/23/1996,Pending
2594,Karan Joshi,32,Male,Maharashtra,Ratnagiri,"House 357, Laxmi Colony, Pune, Maharashtra - 422001",9.47498E+11,11/20/1994,Pending
2643,Sneha Kulkarnee,52,Female,Maharashtra,Ratnagiri,"House 217, Tilak Nagar, Mumbai, Maharashtra - 400001",1.58442E+11,6/27/1974,Pending
2609,Poojaa Pateel,28,Female,Maharashtra,Pune,"House 155, Tilak Nagar, Nashik, Maharashtra - 400001",6.04814E+11,12/27/1998,Pending
1342,Anjli Joshy,23,Female,Maharashtra,Mumbai,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",9.34928E+11,11/12/2003,Pending
1619,Pooja Yadava,73,Male,Maharashtra,Ratnagiri,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",8.7901E+11,4/5/1977,Pending
1587,Pooja Kulkarnee,31,Male,Maharashtra,Mumbai,"House 170, Shivaji Nagar, Nashik, Maharashtra - 411001",1.15508E+11,6/7/1995,Pending
2936,Ameet Moore,27,Male,Maharashtra,Mumbai,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",2.63835E+11,10/8/1999,Pending
2665,Karan Yadav,55,Male,Maharashtra,Mumbai,"House 250, Station Road, Nagpur, Maharashtra - 400001",6.51586E+11,8/18/1971,Pending
2217,Kiran Joshi,19,Female,Maharashtra,Nagpur,"House 326, Shivaji Nagar, Nagpur, Maharashtra - 411001",1949826148,6/5/2007,Pending
1807,Kiran Yadav,34,Male,Maharashtra,Ratnagiri,"House 69, MG Road, Nashik, Maharashtra - 411001",7.99094E+11,3/28/1992,Pending
1715,Anjali Yadav,77,Female,Maharashtra,Mumbai,"House 149, MG Road, Nashik, Maharashtra - 411001",8.43445E+11,6/19/1949,Pending
2074,Pooja Yadava,41,Female,Maharashtra,Nagpur,"House 52, MG Road, Nashik, Maharashtra - 400001",2.67507E+11,12/12/1985,Pending
1349,Kiran Sarma,60,Female,Maharashtra,Mumbai,"House 168, MG Road, Pune, Maharashtra - 440001",3.59033E+11,5/23/1966,Pending
2259,Anjaly Yadab,18,Male,Maharashtra,Pune,"House 22, Shivaji Nagar, Nagpur, Maharashtra - 400001",2.39163E+11,8/4/2008,Pending
1750,Puja Patill,45,Female,Maharashtra,Nagpur,"House 320, Gandhi Chowk, Pune, Maharashtra - 440001",3.04708E+11,8/6/1981,Pending
3154,amit moray,66,Male,Maharashtra,Pune,"House 2, MG Road, Pune, Maharashtra - 440001",6.08835E+11,2/10/1960,Pending
1440,Puja Patill,49,Male,Maharashtra,Pune,"House 4, Tilak Nagar, Nashik, Maharashtra - 422001",6.88522E+11,4/6/1977,Pending
2770,Kiran Sharmma,22,Male,Maharashtra,Mumbai,"House 374, Gandhi Chowk, Mumbai, Maharashtra - 400001",2.90183E+11,7/13/2004,Pending
1267,Anjali Patill,39,Female,Maharashtra,Ratnagiri,"House 447, Shivaji Nagar, Nagpur, Maharashtra - 400001",6.41884E+11,5/11/1987,Pending
2442,Rahul Sharma,71,Male,Maharashtra,Mumbai,"House 63, Station Road, Mumbai, Maharashtra - 411001",4.09649E+11,12/22/1955,Pending
2203,Rohul Yadab,46,Female,Maharashtra,Pune,"House 373, Station Road, Pune, Maharashtra - 411001",3.99763E+11,7/16/1980,Pending
1110,Raahul Yadav,29,Female,Maharashtra,Ratnagiri,"House 97, Laxmi Colony, Pune, Maharashtra - 422001",9.54583E+11,11/28/1997,Pending
1702,Raahul Sharmma,65,Female,Maharashtra,Ratnagiri,"House 110, MG Road, Mumbai, Maharashtra - 411001",6.9742E+11,11/11/1961,Pending
